id,name,sport_type,display_type,activity_type_display_name,private,bike_id,athlete_gear_id,start_date,start_date_local_raw,start_time,start_day,distance,distance_raw,long_unit,short_unit,moving_time,moving_time_raw,elapsed_time,elapsed_time_raw,trainer,static_map,has_latlng,commute,elevation_gain,elevation_unit,elevation_gain_raw,description,activity_url,activity_url_for_twitter,twitter_msg,is_new,is_changing_type,suffer_score,tags/4,tags/5,tags/6,tags/7,tags/8,tags/9,tags/10,selected_tag_type,flagged,hide_power,hide_heartrate,leaderboard_opt_out,visibility,tags/0,tags/1,tags/2,tags/3
10847930814,Morning Run,Run,Run,Run,false,,,"Tue, 2/27/2024",1709023817,2024-02-27T14:50:17+0000,Tue,2.04,3293.03,miles,mi,20:29,1229,20:29,1229,true,,false,,0,ft,0,,https://www.strava.com/activities/10847930814,https://www.strava.com/activities/10847930814?utm_content=118093999&utm_medium=referral&utm_source=twitter,went for a 2.0 mile Run.,true,false,51,false,true,false,false,false,false,false,,false,false,false,false,everyone,,,,
10844501901,Evening Weight Training,WeightTraining,Weight Training,Weight Training,false,,,"Mon, 2/26/2024",1708975021,2024-02-27T01:17:01+0000,Mon,0,0,miles,mi,23:08,1388,23:08,1388,true,,false,,0,ft,0,,https://www.strava.com/activities/10844501901,https://www.strava.com/activities/10844501901?utm_content=118093999&utm_medium=referral&utm_source=twitter,went for a 0 mile Weight Training.,true,false,8,false,false,false,false,false,false,false,,false,false,false,false,everyone,false,false,false,
10844399472,Evening Ride,Ride,Ride,Ride,false,,,"Mon, 2/26/2024",1708972524,2024-02-27T00:35:24+0000,Mon,0,0,miles,mi,35:04,2104,35:04,2104,true,,false,,0,ft,0,,https://www.strava.com/activities/10844399472,https://www.strava.com/activities/10844399472?utm_content=118093999&utm_medium=referral&utm_source=twitter,went for a 0 mile Ride.,true,false,20,false,false,true,false,false,false,false,,false,false,false,false,everyone,false,,,
10841160292,Afternoon Walk,Walk,Walk,Walk,false,,,"Sun, 2/25/2024",1708868147,2024-02-25T19:35:47+0000,Sun,1.01,1625.74,miles,mi,19:44,1184,19:44,1184,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/AJM7F3AKEJTOR5B3A7S6SWLSVHGOKBQVXDGTD5HJNJULW7VEECG35MSLRVVN5MY326FZPTTDSLNWG6VLKLHIKYM5A7ZSJXJI4SYA====,true,,61,ft,18.6,,https://www.strava.com/activities/10841160292,https://www.strava.com/activities/10841160292?utm_content=118093999&utm_medium=referral&utm_source=twitter,went for a 1.0 mile Walk.,true,false,4,false,false,false,false,false,false,false,,false,false,false,false,everyone,false,false,false,
10836739357,Lunch Run,Run,Run,Run,false,,,"Sun, 2/25/2024",1708865047,2024-02-25T18:44:07+0000,Sun,4.63,7461.75,miles,mi,49:49,2989,51:18,3078,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/HVSZH5LW2AGTCY5V5YB7QG623RNTDFKFIHF5YIL22Q2PPOBX7GAHICSTF6E3DKAWA5OMXGTKO4KCD5BCLN6FWPFJKDNBNUPQHLJA====,true,,89,ft,27.2,,https://www.strava.com/activities/10836739357,https://www.strava.com/activities/10836739357?utm_content=118093999&utm_medium=referral&utm_source=twitter,went for a 4.6 mile Run.,true,false,159,false,true,false,false,false,false,false,,false,false,false,false,everyone,,,,
10829648087,Afternoon Walk,Walk,Walk,Walk,false,,,"Sat, 2/24/2024",1708784106,2024-02-24T20:15:06+0000,Sat,2.15,3464.8,miles,mi,47:48,2868,47:48,2868,true,,false,,0,ft,0,,https://www.strava.com/activities/10829648087,https://www.strava.com/activities/10829648087?utm_content=118093999&utm_medium=referral&utm_source=twitter,went for a 2.1 mile Walk.,true,false,64,false,false,false,false,false,false,false,,false,false,false,false,everyone,false,false,false,
10823098962,Afternoon Run,Run,Run,Run,false,,,"Fri, 2/23/2024",1708705324,2024-02-23T22:22:04+0000,Fri,4.59,7393.19,miles,mi,1:03:48,3828,1:03:48,3828,true,,false,,0,ft,0,,https://www.strava.com/activities/10823098962,https://www.strava.com/activities/10823098962?utm_content=118093999&utm_medium=referral&utm_source=twitter,went for a 4.5 mile Run.,true,false,73,false,true,false,false,false,false,false,,false,false,false,false,everyone,,,,
10810804500,Afternoon Run,Run,Run,Run,false,,,"Wed, 2/21/2024",1708533368,2024-02-21T22:36:08+0000,Wed,2.35,3796.43,miles,mi,30:57,1857,30:57,1857,true,,false,,0,ft,0,,https://www.strava.com/activities/10810804500,https://www.strava.com/activities/10810804500?utm_content=118093999&utm_medium=referral&utm_source=twitter,went for a 2.3 mile Run.,true,false,73,false,true,false,false,false,false,false,,false,false,false,false,everyone,,,,
10804499619,Evening Row,Rowing,Rowing,Rowing,false,,,"Tue, 2/20/2024",1708454168,2024-02-21T00:36:08+0000,Tue,0,0,meters,m,12:51,771,12:51,771,true,,false,,0,ft,0,,https://www.strava.com/activities/10804499619,https://www.strava.com/activities/10804499619?utm_content=118093999&utm_medium=referral&utm_source=twitter,went for a 0 mile Rowing.,true,false,19,false,false,false,false,false,false,false,,false,false,false,false,everyone,false,false,false,
10804435111,Afternoon Ride,Ride,Ride,Ride,false,,,"Tue, 2/20/2024",1708451782,2024-02-20T23:56:22+0000,Tue,0,0,miles,mi,36:52,2212,36:52,2212,true,,false,,0,ft,0,,https://www.strava.com/activities/10804435111,https://www.strava.com/activities/10804435111?utm_content=118093999&utm_medium=referral&utm_source=twitter,went for a 0 mile Ride.,true,false,41,false,false,true,false,false,false,false,,false,false,false,false,everyone,false,,,
10789120024,Lunch Ride,Ride,Ride,Ride,false,,,"Sun, 2/18/2024",1708255291,2024-02-18T17:21:31+0000,Sun,0,0,miles,mi,30:16,1816,30:16,1816,true,,false,,0,ft,0,,https://www.strava.com/activities/10789120024,https://www.strava.com/activities/10789120024?utm_content=118093999&utm_medium=referral&utm_source=twitter,went for a 0 mile Ride.,true,false,20,false,false,true,false,false,false,false,,false,false,false,false,everyone,false,,,
10782030229,Lunch Walk,Walk,Walk,Walk,false,,,"Sat, 2/17/2024",1708169773,2024-02-17T17:36:13+0000,Sat,1.99,3217.08,miles,mi,47:12,2832,47:12,2832,true,,false,,0,ft,0,,https://www.strava.com/activities/10782030229,https://www.strava.com/activities/10782030229?utm_content=118093999&utm_medium=referral&utm_source=twitter,went for a 1.9 mile Walk.,true,false,59,false,false,false,false,false,false,false,,false,false,false,false,everyone,false,false,false,
10776376615,Afternoon Walk,Walk,Walk,Walk,false,,,"Fri, 2/16/2024",1708104394,2024-02-16T23:26:34+0000,Fri,2.12,3417.24,miles,mi,46:57,2817,46:57,2817,true,,false,,0,ft,0,,https://www.strava.com/activities/10776376615,https://www.strava.com/activities/10776376615?utm_content=118093999&utm_medium=referral&utm_source=twitter,went for a 2.1 mile Walk.,true,false,87,false,false,false,false,false,false,false,,false,false,false,false,everyone,false,false,false,
10768174767,Morning Walk,Walk,Walk,Walk,false,,,"Thu, 2/15/2024",1707993810,2024-02-15T16:43:30+0000,Thu,2.78,4480.58,miles,mi,1:04:31,3871,1:11:22,4282,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/NHFCGMZ3NTFDA2OGYHDXV2FX2N6UBYTKQ3ZEZCTMPPR7IJAAOOARSTKBP2RHZGHBQFVHKOALWVFZXU6K63MUDVQP5TF5VJNVHO3Q====,true,,768,ft,234.2,,https://www.strava.com/activities/10768174767,https://www.strava.com/activities/10768174767?utm_content=118093999&utm_medium=referral&utm_source=twitter,went for a 2.7 mile Walk.,true,false,21,false,false,false,false,false,false,false,,false,false,false,false,everyone,false,false,false,
10762232931,Lunch Walk,Walk,Walk,Walk,false,,,"Wed, 2/14/2024",1707912755,2024-02-14T18:12:35+0000,Wed,1.83,2952.33,miles,mi,41:49,2509,41:49,2509,true,,false,,0,ft,0,,https://www.strava.com/activities/10762232931,https://www.strava.com/activities/10762232931?utm_content=118093999&utm_medium=referral&utm_source=twitter,went for a 1.8 mile Walk.,true,false,70,false,false,false,false,false,false,false,,false,false,false,false,everyone,false,false,false,
10756611228,Afternoon Walk,Walk,Walk,Walk,false,,,"Tue, 2/13/2024",1707836247,2024-02-13T20:57:27+0000,Tue,1.62,2613.54,miles,mi,44:40,2680,44:40,2680,true,,false,,0,ft,0,,https://www.strava.com/activities/10756611228,https://www.strava.com/activities/10756611228?utm_content=118093999&utm_medium=referral&utm_source=twitter,went for a 1.6 mile Walk.,true,false,42,false,false,false,false,false,false,false,,false,false,false,false,everyone,false,false,false,
10402937676,Lunch Run,Run,Run,Run,false,,,"Thu, 12/7/2023",1701953399,2023-12-07T18:49:59+0000,Thu,1.84,2968.49,miles,mi,28:52,1732,28:52,1732,true,,false,,0,ft,0,,https://www.strava.com/activities/10402937676,https://www.strava.com/activities/10402937676?utm_content=118093999&utm_medium=referral&utm_source=twitter,went for a 1.8 mile Run.,true,false,45,false,true,false,false,false,false,false,,false,false,false,false,everyone,,,,
10335318558,Evening Walk,Walk,Walk,Walk,false,,,"Tue, 12/5/2023",1701801625,2023-12-06T00:40:25+0000,Tue,1.50,2414.66,miles,mi,35:51,2151,35:51,2151,true,,false,,0,ft,0,,https://www.strava.com/activities/10335318558,https://www.strava.com/activities/10335318558?utm_content=118093999&utm_medium=referral&utm_source=twitter,went for a 1.5 mile Walk.,true,false,60,false,false,false,false,false,false,false,,false,false,false,false,everyone,false,false,false,
10329733420,Evening Run,Run,Run,Run,false,,,"Mon, 12/4/2023",1701713820,2023-12-05T00:17:00+0000,Mon,2.95,4749.2,miles,mi,36:06,2166,36:06,2166,true,,false,,0,ft,0,,https://www.strava.com/activities/10329733420,https://www.strava.com/activities/10329733420?utm_content=118093999&utm_medium=referral&utm_source=twitter,went for a 2.9 mile Run.,true,false,118,false,true,false,false,false,false,false,,false,false,false,false,everyone,,,,
10329684133,Evening Walk,Walk,Walk,Walk,false,,,"Mon, 12/4/2023",1701713500,2023-12-05T00:11:40+0000,Mon,0.23,377.57,miles,mi,5:08,308,5:08,308,true,,false,,0,ft,0,,https://www.strava.com/activities/10329684133,https://www.strava.com/activities/10329684133?utm_content=118093999&utm_medium=referral&utm_source=twitter,went for a 0.2 mile Walk.,true,false,3,false,false,false,false,false,false,false,,false,false,false,false,everyone,false,false,false,
11023396098,Lunch Swim,Swim,Swim,Swim,false,,,"Sat, 3/23/2024",1711197080,2024-03-23T17:31:20+0000,Sat,"2,625",2400.3,yards,yd,50:56,3056,50:56,3056,true,,false,,0,ft,0,,https://www.strava.com/activities/11023396098,https://www.strava.com/activities/11023396098?utm_content=118093999&utm_medium=referral&utm_source=twitter,went for a 1.4 mile Swim.,true,false,51,false,false,false,false,false,false,false,,false,false,false,false,everyone,false,false,false,
11017826908,Evening Run,Run,Run,Run,false,,,"Fri, 3/22/2024",1711135911,2024-03-23T00:31:51+0000,Fri,2.02,3258.15,miles,mi,19:37,1177,19:37,1177,true,,false,,0,ft,0,,https://www.strava.com/activities/11017826908,https://www.strava.com/activities/11017826908?utm_content=118093999&utm_medium=referral&utm_source=twitter,went for a 2.0 mile Run.,true,false,72,false,true,false,false,false,false,false,,false,false,false,false,everyone,,,,
11017826910,Evening Walk,Walk,Walk,Walk,false,,,"Fri, 3/22/2024",1711133551,2024-03-22T23:52:31+0000,Fri,1.95,3144.2,miles,mi,39:13,2353,39:13,2353,true,,false,,0,ft,0,,https://www.strava.com/activities/11017826910,https://www.strava.com/activities/11017826910?utm_content=118093999&utm_medium=referral&utm_source=twitter,went for a 1.9 mile Walk.,true,false,73,false,false,false,false,false,false,false,,false,false,false,false,everyone,false,false,false,
11011577962,Evening Run,Run,Run,Run,false,,,"Thu, 3/21/2024",1711048350,2024-03-22T00:12:30+0000,Thu,1.53,2468.82,miles,mi,15:04,904,15:04,904,true,,false,,0,ft,0,,https://www.strava.com/activities/11011577962,https://www.strava.com/activities/11011577962?utm_content=118093999&utm_medium=referral&utm_source=twitter,went for a 1.5 mile Run.,true,false,51,false,true,false,false,false,false,false,,false,false,false,false,everyone,,,,
11011518369,Evening Walk,Walk,Walk,Walk,false,,,"Thu, 3/21/2024",1711045588,2024-03-21T23:26:28+0000,Thu,2.29,3688.34,miles,mi,44:54,2694,44:54,2694,true,,false,,0,ft,0,,https://www.strava.com/activities/11011518369,https://www.strava.com/activities/11011518369?utm_content=118093999&utm_medium=referral&utm_source=twitter,went for a 2.2 mile Walk.,true,false,68,false,false,false,false,false,false,false,,false,false,false,false,everyone,false,false,false,
11001965455,Lunch Run,Run,Run,Run,false,,,"Wed, 3/20/2024",1710937327,2024-03-20T17:22:07+0000,Wed,1.20,1942.92,miles,mi,14:27,867,14:27,867,true,,false,,0,ft,0,,https://www.strava.com/activities/11001965455,https://www.strava.com/activities/11001965455?utm_content=118093999&utm_medium=referral&utm_source=twitter,went for a 1.2 mile Run.,true,false,26,false,true,false,false,false,false,false,,false,false,false,false,everyone,,,,
11001828592,Lunch Walk,Walk,Walk,Walk,false,,,"Wed, 3/20/2024",1710935170,2024-03-20T16:46:10+0000,Wed,1.73,2797.43,miles,mi,35:01,2101,35:01,2101,true,,false,,0,ft,0,,https://www.strava.com/activities/11001828592,https://www.strava.com/activities/11001828592?utm_content=118093999&utm_medium=referral&utm_source=twitter,went for a 1.7 mile Walk.,true,false,50,false,false,false,false,false,false,false,,false,false,false,false,everyone,false,false,false,
10997020130,Evening Walk,Walk,Walk,Walk,false,,,"Tue, 3/19/2024",1710871587,2024-03-19T23:06:27+0000,Tue,2.33,3750.14,miles,mi,47:06,2826,47:06,2826,true,,false,,0,ft,0,,https://www.strava.com/activities/10997020130,https://www.strava.com/activities/10997020130?utm_content=118093999&utm_medium=referral&utm_source=twitter,went for a 2.3 mile Walk.,true,false,67,false,false,false,false,false,false,false,,false,false,false,false,everyone,false,false,false,
10989567543,Evening Walk,Walk,Walk,Walk,false,,,"Mon, 3/18/2024",1710786387,2024-03-18T23:26:27+0000,Mon,1.84,2964.45,miles,mi,37:58,2278,37:58,2278,true,,false,,0,ft,0,,https://www.strava.com/activities/10989567543,https://www.strava.com/activities/10989567543?utm_content=118093999&utm_medium=referral&utm_source=twitter,went for a 1.8 mile Walk.,true,false,49,false,false,false,false,false,false,false,,false,false,false,false,everyone,false,false,false,
10982834627,Afternoon Walk,Walk,Walk,Walk,false,,,"Sun, 3/17/2024",1710695962,2024-03-17T22:19:22+0000,Sun,1.59,2560.93,miles,mi,32:47,1967,32:47,1967,true,,false,,0,ft,0,,https://www.strava.com/activities/10982834627,https://www.strava.com/activities/10982834627?utm_content=118093999&utm_medium=referral&utm_source=twitter,went for a 1.5 mile Walk.,true,false,70,false,false,false,false,false,false,false,,false,false,false,false,everyone,false,false,false,
10926526330,Afternoon Walk,Walk,Walk,Walk,false,,,"Sat, 3/9/2024",1710006923,2024-03-09T23:55:23+0000,Sat,1.72,2776.62,miles,mi,35:13,2113,35:13,2113,true,,false,,0,ft,0,,https://www.strava.com/activities/10926526330,https://www.strava.com/activities/10926526330?utm_content=118093999&utm_medium=referral&utm_source=twitter,went for a 1.7 mile Walk.,true,false,52,false,false,false,false,false,false,false,,false,false,false,false,everyone,false,false,false,
10918391037,Afternoon Weight Training,WeightTraining,Weight Training,Weight Training,false,,,"Fri, 3/8/2024",1709904823,2024-03-08T19:33:43+0000,Fri,0,0,miles,mi,20:16,1216,20:16,1216,true,,false,,0,ft,0,,https://www.strava.com/activities/10918391037,https://www.strava.com/activities/10918391037?utm_content=118093999&utm_medium=referral&utm_source=twitter,went for a 0 mile Weight Training.,true,false,38,false,false,false,false,false,false,false,,false,false,false,false,everyone,false,false,false,
10918299275,Afternoon Walk,Walk,Walk,Walk,false,,,"Fri, 3/8/2024",1709904393,2024-03-08T19:26:33+0000,Fri,0.20,334.1,miles,mi,5:01,301,5:01,301,true,,false,,0,ft,0,,https://www.strava.com/activities/10918299275,https://www.strava.com/activities/10918299275?utm_content=118093999&utm_medium=referral&utm_source=twitter,went for a 0.2 mile Walk.,true,false,5,false,false,false,false,false,false,false,,false,false,false,false,everyone,false,false,false,
10918275105,Afternoon Run,Run,Run,Run,false,,,"Fri, 3/8/2024",1709903807,2024-03-08T19:16:47+0000,Fri,1.01,1631.39,miles,mi,9:39,579,9:39,579,true,,false,,0,ft,0,,https://www.strava.com/activities/10918275105,https://www.strava.com/activities/10918275105?utm_content=118093999&utm_medium=referral&utm_source=twitter,went for a 1.0 mile Run.,true,false,36,false,true,false,false,false,false,false,,false,false,false,false,everyone,,,,
10918227779,Lunch Walk,Walk,Walk,Walk,false,,,"Fri, 3/8/2024",1709901889,2024-03-08T18:44:49+0000,Fri,1.55,2502.91,miles,mi,31:50,1910,31:50,1910,true,,false,,0,ft,0,,https://www.strava.com/activities/10918227779,https://www.strava.com/activities/10918227779?utm_content=118093999&utm_medium=referral&utm_source=twitter,went for a 1.5 mile Walk.,true,false,72,false,false,false,false,false,false,false,,false,false,false,false,everyone,false,false,false,
10864847663,Evening Weight Training,WeightTraining,Weight Training,Weight Training,false,,,"Thu, 2/29/2024",1709230012,2024-03-01T00:06:52+0000,Thu,0,0,miles,mi,33:34,2014,33:34,2014,true,,false,,0,ft,0,,https://www.strava.com/activities/10864847663,https://www.strava.com/activities/10864847663?utm_content=118093999&utm_medium=referral&utm_source=twitter,went for a 0 mile Weight Training.,true,false,25,false,false,false,false,false,false,false,,false,false,false,false,everyone,false,false,false,
10864708608,Afternoon Walk,Walk,Walk,Walk,false,,,"Thu, 2/29/2024",1709226867,2024-02-29T23:14:27+0000,Thu,2.50,4028.84,miles,mi,50:05,3005,50:05,3005,true,,false,,0,ft,0,,https://www.strava.com/activities/10864708608,https://www.strava.com/activities/10864708608?utm_content=118093999&utm_medium=referral&utm_source=twitter,went for a 2.5 mile Walk.,true,false,64,false,false,false,false,false,false,false,,false,false,false,false,everyone,false,false,false,
10856754391,Lunch Elliptical,Elliptical,Elliptical,Elliptical,false,,,"Wed, 2/28/2024",1709123337,2024-02-28T18:28:57+0000,Wed,0,0,miles,mi,16:02,962,16:02,962,true,,false,,0,ft,0,,https://www.strava.com/activities/10856754391,https://www.strava.com/activities/10856754391?utm_content=118093999&utm_medium=referral&utm_source=twitter,went for a 0 mile Elliptical.,true,false,2,false,false,false,false,false,false,false,,false,false,false,false,everyone,false,false,false,
10856260255,Lunch Walk,Walk,Walk,Walk,false,,,"Wed, 2/28/2024",1709119332,2024-02-28T17:22:12+0000,Wed,2.39,3858.06,miles,mi,50:09,3009,50:09,3009,true,,false,,0,ft,0,,https://www.strava.com/activities/10856260255,https://www.strava.com/activities/10856260255?utm_content=118093999&utm_medium=referral&utm_source=twitter,went for a 2.3 mile Walk.,true,false,48,false,false,false,false,false,false,false,,false,false,false,false,everyone,false,false,false,
10847930841,Morning Walk,Walk,Walk,Walk,false,,,"Tue, 2/27/2024",1709025074,2024-02-27T15:11:14+0000,Tue,0.64,1030.83,miles,mi,12:23,743,14:26,866,false,https://d3o5xota0a1fcr.cloudfront.net/v6/maps/YNXLSN6QVCYVPIG256UMJJHK3QVIX3SAO275TOZJOMZHPET3ZWOJEKSYAN2QIH35BBDSSTY57UOXUROWYJHOUD6GK4Q4NY2NSS2A====,true,,75,ft,22.8,,https://www.strava.com/activities/10847930841,https://www.strava.com/activities/10847930841?utm_content=118093999&utm_medium=referral&utm_source=twitter,went for a 0.6 mile Walk.,true,false,3,false,false,false,false,false,false,false,,false,false,false,false,everyone,false,false,false,
11108445602,Evening Run,Run,Run,Run,false,,,"Thu, 4/4/2024",1712253671,2024-04-04T23:01:11+0000,Thu,3.12,5021.2,miles,mi,30:09,1809,30:09,1809,true,,false,,0,ft,0,,https://www.strava.com/activities/11108445602,https://www.strava.com/activities/11108445602?utm_content=118093999&utm_medium=referral&utm_source=twitter,went for a 3.1 mile Run.,true,false,93,false,true,false,false,false,false,false,,false,false,false,false,everyone,,,,
11108445597,Afternoon Walk,Walk,Walk,Walk,false,,,"Thu, 4/4/2024",1712250942,2024-04-04T22:15:42+0000,Thu,2.21,3561.77,miles,mi,45:21,2721,45:21,2721,true,,false,,0,ft,0,,https://www.strava.com/activities/11108445597,https://www.strava.com/activities/11108445597?utm_content=118093999&utm_medium=referral&utm_source=twitter,went for a 2.2 mile Walk.,true,false,44,false,false,false,false,false,false,false,,false,false,false,false,everyone,false,false,false,
11098854761,Lunch Run,Run,Run,Run,false,,,"Wed, 4/3/2024",1712142518,2024-04-03T16:08:38+0000,Wed,1.50,2418.62,miles,mi,21:32,1292,21:32,1292,true,,false,,0,ft,0,,https://www.strava.com/activities/11098854761,https://www.strava.com/activities/11098854761?utm_content=118093999&utm_medium=referral&utm_source=twitter,went for a 1.5 mile Run.,true,false,26,false,true,false,false,false,false,false,,false,false,false,false,everyone,,,,
11098678236,Morning Walk,Walk,Walk,Walk,false,,,"Wed, 4/3/2024",1712140000,2024-04-03T15:26:40+0000,Wed,1.92,3090.93,miles,mi,40:31,2431,40:31,2431,true,,false,,0,ft,0,,https://www.strava.com/activities/11098678236,https://www.strava.com/activities/11098678236?utm_content=118093999&utm_medium=referral&utm_source=twitter,went for a 1.9 mile Walk.,true,false,64,false,false,false,false,false,false,false,,false,false,false,false,everyone,false,false,false,
11094652069,Evening Row,Rowing,Rowing,Rowing,false,,,"Tue, 4/2/2024",1712086025,2024-04-03T00:27:05+0000,Tue,0,0,meters,m,11:24,684,11:24,684,true,,false,,0,ft,0,,https://www.strava.com/activities/11094652069,https://www.strava.com/activities/11094652069?utm_content=118093999&utm_medium=referral&utm_source=twitter,went for a 0 mile Rowing.,true,false,12,false,false,false,false,false,false,false,,false,false,false,false,everyone,false,false,false,
11094598636,Evening Ride,Ride,Ride,Ride,false,,,"Tue, 4/2/2024",1712084038,2024-04-02T23:53:58+0000,Tue,0,0,miles,mi,30:37,1837,30:37,1837,true,,false,,0,ft,0,,https://www.strava.com/activities/11094598636,https://www.strava.com/activities/11094598636?utm_content=118093999&utm_medium=referral&utm_source=twitter,went for a 0 mile Ride.,true,false,23,false,false,true,false,false,false,false,,false,false,false,false,everyone,false,,,
11079451912,Afternoon Weight Training,WeightTraining,Weight Training,Weight Training,false,,,"Sun, 3/31/2024",1711902460,2024-03-31T21:27:40+0000,Sun,0,0,miles,mi,12:55,775,12:55,775,true,,false,,0,ft,0,,https://www.strava.com/activities/11079451912,https://www.strava.com/activities/11079451912?utm_content=118093999&utm_medium=referral&utm_source=twitter,went for a 0 mile Weight Training.,true,false,27,false,false,false,false,false,false,false,,false,false,false,false,everyone,false,false,false,
11079378302,Afternoon Run,Run,Run,Run,false,,,"Sun, 3/31/2024",1711901216,2024-03-31T21:06:56+0000,Sun,1.56,2523.9,miles,mi,14:59,899,14:59,899,true,,false,,0,ft,0,,https://www.strava.com/activities/11079378302,https://www.strava.com/activities/11079378302?utm_content=118093999&utm_medium=referral&utm_source=twitter,went for a 1.5 mile Run.,true,false,47,false,true,false,false,false,false,false,,false,false,false,false,everyone,,,,
11079378301,Afternoon Walk,Walk,Walk,Walk,false,,,"Sun, 3/31/2024",1711898795,2024-03-31T20:26:35+0000,Sun,1.91,3086.45,miles,mi,40:07,2407,40:07,2407,true,,false,,0,ft,0,,https://www.strava.com/activities/11079378301,https://www.strava.com/activities/11079378301?utm_content=118093999&utm_medium=referral&utm_source=twitter,went for a 1.9 mile Walk.,true,false,57,false,false,false,false,false,false,false,,false,false,false,false,everyone,false,false,false,
11071571813,Lunch Swim,Swim,Swim,Swim,false,,,"Sat, 3/30/2024",1711802694,2024-03-30T17:44:54+0000,Sat,"2,825",2583.18,yards,yd,1:00:50,3650,1:00:50,3650,true,,false,,0,ft,0,,https://www.strava.com/activities/11071571813,https://www.strava.com/activities/11071571813?utm_content=118093999&utm_medium=referral&utm_source=twitter,went for a 1.6 mile Swim.,true,false,77,false,false,false,false,false,false,false,,false,false,false,false,everyone,false,false,false,
11062025997,Morning Ride,Ride,Ride,Ride,false,,,"Fri, 3/29/2024",1711702564,2024-03-29T13:56:04+0000,Fri,0,0,miles,mi,15:49,949,15:49,949,true,,false,,0,ft,0,,https://www.strava.com/activities/11062025997,https://www.strava.com/activities/11062025997?utm_content=118093999&utm_medium=referral&utm_source=twitter,went for a 0 mile Ride.,true,false,7,false,false,true,false,false,false,false,,false,false,false,false,everyone,false,,,
11061895878,Morning Walk,Walk,Walk,Walk,false,,,"Fri, 3/29/2024",1711700325,2024-03-29T13:18:45+0000,Fri,1.73,2786.11,miles,mi,35:08,2108,35:08,2108,true,,false,,0,ft,0,,https://www.strava.com/activities/11061895878,https://www.strava.com/activities/11061895878?utm_content=118093999&utm_medium=referral&utm_source=twitter,went for a 1.7 mile Walk.,true,false,44,false,false,false,false,false,false,false,,false,false,false,false,everyone,false,false,false,
11058386651,Evening Walk,Walk,Walk,Walk,false,,,"Thu, 3/28/2024",1711650524,2024-03-28T23:28:44+0000,Thu,0.20,326.61,miles,mi,6:28,388,6:28,388,true,,false,,0,ft,0,,https://www.strava.com/activities/11058386651,https://www.strava.com/activities/11058386651?utm_content=118093999&utm_medium=referral&utm_source=twitter,went for a 0.2 mile Walk.,true,false,1,false,false,false,false,false,false,false,,false,false,false,false,everyone,false,false,false,
11058356597,Evening Run,Run,Run,Run,false,,,"Thu, 3/28/2024",1711649238,2024-03-28T23:07:18+0000,Thu,2.16,3490.78,miles,mi,21:17,1277,21:17,1277,true,,false,,0,ft,0,,https://www.strava.com/activities/11058356597,https://www.strava.com/activities/11058356597?utm_content=118093999&utm_medium=referral&utm_source=twitter,went for a 2.1 mile Run.,true,false,69,false,true,false,false,false,false,false,,false,false,false,false,everyone,,,,
11058351850,Afternoon Walk,Walk,Walk,Walk,false,,,"Thu, 3/28/2024",1711646820,2024-03-28T22:27:00+0000,Thu,2.01,3244.02,miles,mi,40:08,2408,40:08,2408,true,,false,,0,ft,0,,https://www.strava.com/activities/11058351850,https://www.strava.com/activities/11058351850?utm_content=118093999&utm_medium=referral&utm_source=twitter,went for a 2.0 mile Walk.,true,false,40,false,false,false,false,false,false,false,,false,false,false,false,everyone,false,false,false,
11052449266,Evening Walk,Walk,Walk,Walk,false,,,"Wed, 3/27/2024",1711569651,2024-03-28T01:00:51+0000,Wed,0.22,361.45,miles,mi,5:36,336,5:36,336,true,,false,,0,ft,0,,https://www.strava.com/activities/11052449266,https://www.strava.com/activities/11052449266?utm_content=118093999&utm_medium=referral&utm_source=twitter,went for a 0.2 mile Walk.,true,false,3,false,false,false,false,false,false,false,,false,false,false,false,everyone,false,false,false,
11052431478,Evening Run,Run,Run,Run,false,,,"Wed, 3/27/2024",1711568416,2024-03-28T00:40:16+0000,Wed,2.01,3243.22,miles,mi,20:20,1220,20:20,1220,true,,false,,0,ft,0,,https://www.strava.com/activities/11052431478,https://www.strava.com/activities/11052431478?utm_content=118093999&utm_medium=referral&utm_source=twitter,went for a 2.0 mile Run.,true,false,66,false,true,false,false,false,false,false,,false,false,false,false,everyone,,,,
11052431428,Evening Walk,Walk,Walk,Walk,false,,,"Wed, 3/27/2024",1711566004,2024-03-28T00:00:04+0000,Wed,1.98,3193.05,miles,mi,40:03,2403,40:03,2403,true,,false,,0,ft,0,,https://www.strava.com/activities/11052431428,https://www.strava.com/activities/11052431428?utm_content=118093999&utm_medium=referral&utm_source=twitter,went for a 1.9 mile Walk.,true,false,48,false,false,false,false,false,false,false,,false,false,false,false,everyone,false,false,false,
11042735987,Morning Walk,Walk,Walk,Walk,false,,,"Tue, 3/26/2024",1711450419,2024-03-26T15:53:39+0000,Tue,2.88,4648.73,miles,mi,1:00:14,3614,1:00:14,3614,true,,false,,0,ft,0,,https://www.strava.com/activities/11042735987,https://www.strava.com/activities/11042735987?utm_content=118093999&utm_medium=referral&utm_source=twitter,went for a 2.8 mile Walk.,true,false,114,false,false,false,false,false,false,false,,false,false,false,false,everyone,false,false,false,
